cand_id,country,endYear,name,startYear
1846,IN,1981,b'Motilal Nehru National Institute of Technology INDIA (University of Allahabad)',1977
1847,AU,Present,b'TAFE NSW',
1847,AU,Present,b'TAFE',
1848,SG,Present,b'James Cook University',
1848,AU,Present,b'Deakin University',
1848,SG,1994,b'James Cook University',1990
1849,GB,Present,"b'Goldsmiths, University of London'",
1849,GB,Present,b'University of Sussex',
1849,GB,2001,b'University of Sussex',1998
1849,GB,2002,"b'Goldsmiths College, U. of London'",2001
1850,GB,Present,b'University of Lincolnshire and Humberside',
1851,NZ,Present,b'Massey University',
1851,,2004,b'Massey University',2002
1852,DE,2006,b'Games Academy Berlin',2005
1853,IN,Present,b'AIM Education & Training',
1853,IE,Present,b'Dublin Business School',
1853,AU,2007,b'Australian Institute of Management',2005
1853,IE,1992,b'Dublin Business School',1989
1854,GB,Present,b'University of London',
1854,,Present,b'Griffith University',
1854,GB,2014,b'CPA Australia',2010
1854,,1997,b'Griffith University',1994
1854,GB,2009,b'University of London',2007
1855,CN,Present,b'Tianjin University',
1855,CN,1993,b'Tianjin University',1989
1858,,2012,b'John Maxwell - 21 Irrefutable Laws of Leadership',2012
1858,AU,2012,b'Australian Institute of Company Directors',2012
1858,US,2010,b'Sandler Sales Training',2009
1859,AU,Present,b'Charles Sturt University',
1859,AU,1991,b'Charles Sturt University',1989
1860,IN,Present,b'Shivaji University',
1860,IN,1998,b'Shivaji University',1994
1861,GB,Present,b'University of the West of England',
1861,GB,2006,b'University of the West of England',2001
1862,GB,Present,b'London South Bank University',
1862,GB,1996,b'London South Bank University',1993
1863,IN,Present,b'AIM Education & Training',
1863,NZ,Present,b'University of Otago',
1863,AU,2015,b'Australian Institute of Management',2015
1863,NZ,2005,b'University of Otago',2002
1863,NZ,2001,b'The Taieri High School',1997
1868,BE,Present,b'Katholieke Hogeschool Leuven',
1869,BE,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
1869,BE,Present,b'Solvay Brussels School',
1869,BE,Present,b'Vrije Universiteit Brussel',
1869,BE,1975,b'Vrije Universiteit Brussel',1969
1869,BE,Present,b'Solvay Brussels School',
1869,BE,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
1870,BE,Present,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',
1870,IL,Present,b'Tel Aviv University',
1870,BE,1995,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',1991
1870,IL,1999,b'Tel Aviv University',1996
1871,BE,Present,b'Hogeschool Antwerpen',
1871,BE,1998,b'Hogeschool Antwerpen',1994
1873,US,1998,b'Pius X',1992
1879,SE,2009,b'Qualified Person',2009
1879,IN,1995,b'Firefighting Troop',1994
1879,US,2007,b'Project Management Institute',2007
1882,FR,Present,b'Universit\xc3\x83\xc2\xa9 Claude Bernard Lyon 1',
1882,FR,Present,b'Paris-Sud University (Paris XI)',
1882,FR,2006,b'Universit\xc3\x83\xc2\xa9 Claude Bernard (Lyon I)',2000
1882,FR,2006,b'Paris-Sud University (Paris XI)',2005
1883,BE,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
1883,BE,2003,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',2002
1883,BE,2002,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1997
1883,BE,1997,b'Lyc\xc3\x83\xc2\xa9e Martin V',1991
1886,BE,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
1886,BE,2008,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',2001
1887,BE,Present,b'Katholieke Hogeschool Leuven',
1887,BE,Present,b'Sint-Ursula Lyceum Lier',
1887,BE,1991,b'Rega Institute Catholic University Leuven KUL',1989
1888,BE,Present,b'Vrije Universiteit Brussel',
1888,BE,1995,b'Regina Caelilyceum - Dilbeek',1989
1888,BE,2002,b'Vrije Universiteit Brussel',1996
1891,BE,Present,b'KU Leuven',
1891,BE,1999,b'Katholieke Universiteit Leuven',
1891,BE,2001,b'Katholieke Universiteit Leuven',
1892,AU,2008,b'David Begg',2006
1892,IE,1996,b'University College Cork',1992
1892,IE,1999,b'University College Cork',1996
1893,NL,Present,b'HAS University of Applied Sciences',
1893,NL,Present,b'Wageningen University & Research',
1893,BE,Present,b'Vlerick Business School',
1893,BE,2014,b'Vlerick Leuven-Gent Management School',2013
1893,NL,1993,b'HAS University of Applied Sciences',1989
1893,NL,1997,b'Wageningen University & Research',1993
1894,FR,Present,b'Paris-Sud University (Paris XI)',
1894,FR,2003,b'Universit\xc3\x83\xc2\xa9 Paris Sud (Paris XI)',2000
1894,FR,2000,b'Lyc\xc3\x83\xc2\xa9e Rotrou',1998
1894,FR,2004,"b""Universit\xc3\x83\xc2\xa9 Pole Europ\xc3\x83\xc2\xa9en de Gestion et d'Economie de Strabourg""",2003
1896,BE,Present,b'University of Antwerp',
1896,BE,1995,b'University of Antwerp',1990
1897,US,Present,b'Industrial pharmacist',
1901,BE,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
1901,,2004,b'/',2004
1901,BE,1998,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1992
1901,BE,1996,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1996
1903,BE,Present,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',
1903,BE,2002,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',1997
1903,BE,2007,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',2002
1905,BE,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
1905,BE,Present,b'Vlerick Business School',
1905,BE,Present,b'Louvain School of Management',
1905,BE,2015,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',2015
1905,BE,1993,b'Louvain School of Management',1988
1905,BE,2011,b'Vlerick Leuven-Gent Management School',2011
1912,BE,Present,b'Vrije Universiteit Brussel',
1912,BE,1988,b'Koninklijk Atheneum Oostende',1981
1912,BE,1992,b'Vrije Universiteit Brussel',1988
1913,BE,Present,b'University of Antwerp',
1913,BE,Present,b'KU Leuven',
1913,BE,Present,b'Katholieke Universiteit Leuven',
1913,BE,Present,b'Universiteit Antwerpen',
1913,BE,Present,b'Katholieke Universiteit Leuven',
1918,BE,2004,b'Institut Meurice',2000
1937,GB,Present,"b'University of Wales, Cardiff'",
1937,GB,1994,"b'University of Wales, Cardiff'",1990
1942,FR,Present,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',
1942,FR,2007,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',2004
1942,FR,2009,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',2007
1945,BE,Present,b'Katholieke Hogeschool Leuven',
1946,BE,Present,b'Vlerick Business School',
1946,TN,1997,b'ENIT National Engineering School of Tunisia',1991
1946,BE,2010,b'Vlerick Business School',2009
1946,,2002,"b'IHEC \xc3\xa2\xc2\x80\xc2\x93 Carthage (Institut des Hautes Etudes Commerciales, High Business Institute )'",2001
1947,BE,Present,b'KU Leuven',
1947,BE,Present,b'Katholieke Universiteit Leuven',
1947,BE,1999,b'Katholieke Universiteit Leuven',1994
1947,BE,Present,b'KU Leuven',
1947,BE,Present,b'Katholieke Universiteit Leuven',
1947,BE,1999,b'Katholieke Universiteit Leuven',1994
1948,BE,Present,b'Hogeschool PXL',
1948,BE,Present,b'PCVO Modern languages',2015
1948,BE,2009,b'Hogeschool PXL',2006
1958,,Present,"b""Katholieke Hogeschool 'Sint-Lieven'\xc3\xa2\xc2\x80\xc2\x8b, Gent""",
1958,BE,2007,"b""Katholieke Hogeschool 'Sint-Lieven', Gent""",2003
1959,IE,Present,b'University of Limerick',
1959,BE,Present,b'Hogeschool Gent',
1959,BE,2003,b'Onze Lieve Vrouwecollege Assebroek',1997
1959,IE,2007,b'University of Limerick',2006
1959,BE,2008,b'Hogeschool Gent',2004
1960,BE,Present,b'Groep T - Internationale Hogeschool Leuven',
1960,BE,1998,b'St. Lambertusinstituut Heist-op-den-Berg',1992
1960,BE,2003,b'Groep T - Internationale Hogeschool Leuven',2001
1961,BE,Present,b'Karel de Grote-Hogeschool',
1961,BE,Present,b'Vlerick Business School',
1961,BE,2008,"b""Karel de Grote' Hogeschool Antwerpen""",2007
1961,BE,2007,b'Karel de Grote-Hogeschool',2006
1961,BE,2018,b'Vlerick Business School',2017
1962,IN,Present,"b'HYD - Osmania University, India'",
1962,IN,Present,"b'APTECH, India'",
1963,BE,Present,b'UMONS',
1963,BE,1992,b'Universit\xc3\x83\xc2\xa9 de Mons-Hainaut',1991
1963,US,1995,b'I.S.E',1992
1963,IN,1991,b'APLL',1985
1965,BE,Present,b'Katholieke Hogeschool Kempen',
1965,BE,2000,b'Damiaaninstituut Aarschot',1994
1965,BE,2000,b'Katholieke Hogeschool Kempen',1997
1967,BR,Present,b'Centro Universit\xc3\x83\xc2\xa1rio Positivo',
1967,BR,Present,b'Universidade Anhembi Morumbi',
1967,BR,2007,b'Universidade de S\xc3\x83\xc2\xa3o Paulo (USP) - Funda\xc3\x83\xc2\xa7\xc3\x83\xc2\xa3o Vanzolini (FCAV)',2006
1967,BR,2005,b'Centro Universit\xc3\x83\xc2\xa1rio Positivo',2004
1967,BR,2002,b'Universidade Anhembi Morumbi',1998
1970,,Present,"b""Katholieke Hogeschool 'Sint-Lieven'\xc3\xa2\xc2\x80\xc2\x8b, Gent""",
1970,BE,1991,b'Sint-Jozefsinstituut Geraardsbergen',1985
1981,BE,Present,b'Universit\xc3\x83\xc2\xa9 de Namur',
1981,BE,Present,b'Louvain School of Management',
1981,BE,Present,b'Gembloux Agro-Bio Tech - Universit\xc3\x83\xc2\xa9 de Li\xc3\x83\xc2\xa8ge',
1981,BE,2010,b'Louvain School of Management',2008
1981,BE,2004,b'Universit\xc3\x83\xc2\xa9 de Namur',2000
1981,BE,2005,b'Facult\xc3\x83\xc2\xa9 universitaire des Sciences agronomiques de Gembloux',2004
1984,FR,Present,b'Universit\xc3\x83\xc2\xa9 de Picardie Jules Verne (Amiens)',
1984,FR,Present,b'University of Lille 1 Sciences and Technology',
1984,FR,2000,b'University of Lille 1 Sciences and Technology',1999
1984,FR,2004,b'Universit\xc3\x83\xc2\xa9 de Picardie Jules Verne (Amiens)',2003
1984,FR,2003,b'University of Lille 1 Sciences and Technology',2002
1985,BE,Present,b'Vrije Universiteit Brussel',
1985,BE,1993,b'Vrije Universiteit Brussel',1992
1985,US,1994,b'Military Service',1993
1985,BE,1997,b'Solvay Business School',1995
1987,FR,Present,b'INSFA',
1991,FR,Present,b'Universit\xc3\x83\xc2\xa9 de Reims Champagne-Ardenne',
1991,FR,Present,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',
1991,FR,2002,b'Universit\xc3\x83\xc2\xa9 de Reims Champagne-Ardenne',2000
1991,FR,2004,b'Universit\xc3\x83\xc2\xa9 de Reims Champagne-Ardenne',2002
1991,FR,2005,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',2004
1992,BE,Present,b'Karel de Grote-Hogeschool',
1992,RS,Present,b'University of Belgrade',
1992,RS,Present,b'Univerzitet u Beogradu',
1992,RS,1994,b'4. Beogradska Gimnazija',1992
1992,BE,Present,b'Karel de Grote-Hogeschool',
1993,IN,Present,b'Gauhati University',
1993,IN,Present,b'Symbiosis International University',
1993,IN,2011,b'Symbiosis International University',2009
1993,IN,2001,b'Gauhati University',1997
1993,IN,Present,b'Gauhati University',
1993,IN,Present,b'Symbiosis International University',
1993,IN,2011,b'Symbiosis International University',2009
1993,IN,2001,b'Gauhati University',1997
1997,FR,Present,b'Pierre and Marie Curie University',
1997,NL,Present,b'Eindhoven University of Technology',
1997,BE,Present,b'UHasselt',
1997,FR,2006,b'Pierre and Marie Curie University',2005
1997,NL,2007,b'Eindhoven University of Technology',2003
2000,BE,Present,b'Haute Ecole provinciale de Charleroi - Universit\xc3\x83\xc2\xa9 du Travail',
2000,BE,2006,b'Haute Ecole provinciale de Charleroi - Universit\xc3\x83\xc2\xa9 du Travail',2003
2000,BE,Present,b'Athen\xc3\x83\xc2\xa9e royal de jodoigne',
2001,BE,Present,b'University of Antwerp',
2001,BE,Present,b'Ghent University',
2001,BE,2011,b'Ghent University',2010
2001,BE,2009,b'Universiteit Antwerpen',2007
2001,BE,2006,b'Erasmus University College Brussels',2004
2003,IL,Present,b'Technion - Israel Institute of Technology',
2003,IL,1985,b'Technion - Israel Institute of Technology',1981
2004,BE,Present,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',
2004,,1991,"b""Institut d'Enseignement Sup\xc3\x83\xc2\xa9rieur Economique de l'Etat \xc3\x83\xc2\xa0 Tamines""",1988
2004,BE,1994,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',1992
2008,BG,Present,b'Technical University of Sofia',
2008,FR,Present,b'ESIEE PARIS',
2008,FR,Present,b'Institut polytechnique de Grenoble',
2008,FR,2003,b'ESIEE Paris',2002
2008,BG,2002,b'Technical University Sofia',1997
2008,FR,2002,b'Institut national polytechnique de Grenoble',2002
2009,BE,2010,b'FlandersSynergy',2009
2009,BE,2013,b'Katholieke Universiteit Leuven - (KULAK)',2013
2009,US,2014,b'Grow by Park',2013
2011,,2015,b'Agile in the core',2015
2011,,2015,b'Agile in the core',2015
2011,,2016,b'Agile in the Core',2016
2012,BE,Present,b'Katholieke Hogeschool Kempen',
2012,BE,1996,b'Sint-Pietersinstituut Turnhout',1992
2012,BE,1999,b'Katholieke Hogeschool Kempen',1996
2012,BE,2001,b'Katholieke Hogeschool Kempen',1999
2013,US,2015,b'Scaled Agile',2014
2013,BE,2008,b'Cevora',2007
2013,,2008,"b'Project management certifications; PMBOK, PRINCE 2, AGILE'",
2014,JP,1990,b'KIHO',1987
2015,BE,Present,b'Erasmushogeschool Brussel',
2015,BE,1995,b'Sint Joris Instituut',1989
2015,BE,1999,b'Erasmushogeschool Brussel',1997
2016,NL,1992,b'Hoger Instituut voor Maatschappelijk Werk',1989
2017,US,Present,"b'University of Massachusetts, Amherst'",
2017,US,2010,"b'University of Massachusetts, Amherst'",2006
2023,BE,Present,b'Katholieke Hogeschool Mechelen',
2023,BE,2004,b'Katholieke Hogeschool Mechelen',2001
2024,BE,Present,b'Katholieke Hogeschool Leuven',
2025,MA,1995,b'universit\xc3\x83\xc2\xa9 mohamed 1er oujda',1990
2025,BE,1999,b'Catholic University of Louvain',1998
2025,BE,Present,b'technifutur',
2026,ES,Present,b'Universidad de Granada',
2026,ES,Present,b'Universidad de Granada',
2027,BE,Present,b'KU Leuven',
2027,BE,2009,b'Katholieke Universiteit Leuven',2003
2027,BE,2003,b'Salvatorcollege',1997
2028,FR,Present,b'INSA Lyon - Institut National des Sciences Appliqu\xc3\x83\xc2\xa9es de Lyon',
2028,BG,Present,b'Technical University of Sofia',
2028,BG,2002,b'Technical University Sofia',1997
2028,FR,2003,b'INSA Lyon - Institut National des Sciences Appliqu\xc3\x83\xc2\xa9es de Lyon',2002
2029,BE,Present,b'Karel de Grote-Hogeschool',
2029,BE,2005,"b""Karel de Grote' Hogeschool Antwerpen""",2001
2032,BE,Present,b'University of Li\xc3\x83\xc2\xa8ge',
2032,US,2011,b'SAP',2011
2032,US,2012,b'APICS',2010
2032,BE,2009,b'University of Li\xc3\x83\xc2\xa8ge',2004
2033,BE,Present,b'Katholieke Hogeschool Kempen',
2033,BE,2001,b'Katholieke Hogeschool Kempen',1999
2033,BE,Present,b'Sint lambertusscholen westerlo',
2034,BE,2014,b'CVO Brussel',2011
2034,BE,2008,b'Koninklijk Atheneum Anderlecht',2002
2034,BE,2017,b'CVO Brussel',2016
2035,IN,Present,b'Bharathidasan University',
2035,IN,Present,b'Bharathidasan University',
2036,BE,Present,b'Hogeschool West-Vlaanderen - Vlaamse Autonome Hogeschool',
2036,US,Present,b'KISP',
2036,BE,2002,b'Hogeschool West-Vlaanderen - Vlaamse Autonome Hogeschool',1998
2036,US,Present,b'KISP',
2037,IN,Present,"b'Indian Institute of Management, Calcutta'",
2037,IN,Present,b'National Institute of Technology Kurukshetra',
2037,IN,2011,"b'Indian Institute of Management, Calcutta'",2009
2037,IN,2004,b'National Institute of Technology Kurukshetra',2000
2041,BE,Present,b'Karel de Grote-Hogeschool',
2041,BE,Present,b'Onze Lieve Vrouw College Boom',
2041,BE,1986,b'Karel de Grote-Hogeschool',1982
2042,BE,Present,b'KU Leuven',
2042,BE,1991,b'Katholieke Universiteit Leuven',1985
2042,BE,1986,b'Sint-Jan Berchmanscollege Malle',1980
2043,FR,2008,b'Universit\xc3\x83\xc2\xa9 de science ',2006
2043,BE,2012,b'RealDolment Education',2011
2043,BE,2010,b'INTEC BRUSSEL',2009
2044,IN,Present,b'University of Madras',
2044,IN,2003,b'University of Madras',1999
2044,IN,1997,b'Pratibha Vidya Niketan High Scool',1996
2044,IN,1999,b'Sri Chaitanya Jr. College',1997
2045,FR,Present,b'Pierre and Marie Curie University',
2045,RU,Present,b'Lomonosov Moscow State University (MSU)',
2045,GB,Present,b'London South Bank University',
2045,FR,1997,b'Universit\xc3\x83\xc2\xa9 Pierre et Marie Curie (Paris VI)',1995
2045,GB,1997,b'London South Bank University',1997
2045,RU,2006,b'Lomonosov Moscow State University (MSU)',2004
2046,BE,Present,b'Ghent University',
2046,BE,2003,b'Universiteit Gent',2003
2046,BE,1986,b'Sinte-Amelberga - Temse',1983
2047,BE,Present,b'Haute Ecole Charlemagne',
2048,BE,Present,b'Grote hondstraat',
2050,BE,Present,b'Karel de Grote-Hogeschool',
2050,BE,1998,b'St-Rita College Kontich',1992
2050,BE,2002,b'Karel de Grote-Hogeschool',1998
2051,BE,2010,b'Thomas More (Formerly Katholieke Hogeschool Kempen)',
2051,BE,Present,b'Provil Lommel',
2052,IN,Present,b'Utkal University',
2052,IN,1999,b'Utkal University',1996
2052,IN,2003,b'Utkal University',2001
2053,BE,2003,b'Provenciale Hogeschool Kortrijk',2000
2054,IN,2001,b'Marimallappas',2000
2054,IN,2007,"b'National Institute of Engineering, Mysore'",2003
2055,BE,Present,b'UHasselt',
2055,BE,Present,b'Lagere school',
2056,BE,Present,b'KU Leuven',
2056,BE,2014,b'CVO Heusden-Zolder',2012
2056,BE,2007,b'Leuven School of Business and Economics',2006
2056,BE,2006,b'Katholieke Universiteit Leuven',2002
2057,,Present,b'Uniwersytet Technologiczno-Przyrodniczy im. Jana i J\xc3\x84\xc2\x99drzeja \xc3\x85\xc2\x9aniadeckich w Bydgoszczy',
2057,PL,2006,b'UTP University of Science and Technology in Bydgoszcz',2001
2058,BE,Present,b'Hogeschool PXL',
2059,BE,Present,b'Hogeschool Gent',
2059,BE,2011,b'Hogeschool Gent',
2060,BE,2006,"b'Coll\xc3\x83\xc2\xa8ge du Sacr\xc3\x83\xc2\xa9-Coeur, Charleroi'",
2060,BE,2009,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain (UCL) & Katholieke Universiteit Leuven (KUL - FEB)',2006
2060,,2011,"b'Universit\xc3\x83\xc2\xa9 catholique de Louvain (UCL, IAG-Louvain School of Management) & Katholieke Universiteit Leuven (KUL)'",2009
2061,BE,Present,b'Hogeschool PXL',
2061,,2012,b'Basis cursus Photoshop',2012
2061,BE,2013,b'Provinciale Hogeschool Limburg',2010
2062,BE,Present,b'Groep T - Internationale Hogeschool Leuven',
2063,BE,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2063,US,Present,b'The University of Texas at Austin',
2063,BE,2007,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',2002
2063,BE,2002,b'Coll\xc3\x83\xc2\xa8ge Cardinal Mercier',1994
2063,US,2007,b'The University of Texas at Austin',2006
2066,BE,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2066,TN,Present,b'University of Tunis El Manar',
2066,BE,2005,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',2003
2066,BE,2003,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',2003
2066,TN,2001,b'Universit\xc3\x83\xc2\xa9 de Tunis El Manar',1997
2069,BE,Present,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',
2069,BE,2006,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',2001
2069,US,Present,b'AEB',
2069,US,Present,b'AEB',
2071,BE,Present,b'Ghent University',
2071,BE,2016,b'Instituut van de Bedrijfsrevisoren',2013
2071,BE,2008,b'Ghent University',2005
2071,BE,2010,b'Ghent University',2008
2077,BE,Present,b'University of Li\xc3\x83\xc2\xa8ge',
2077,BE,1996,b'University of Li\xc3\x83\xc2\xa8ge',1991
2077,BE,1991,b'University of Li\xc3\x83\xc2\xa8ge',1987
2077,BE,Present,b'University of Li\xc3\x83\xc2\xa8ge',
2077,BE,1996,b'University of Li\xc3\x83\xc2\xa8ge',1991
2077,BE,1991,b'University of Li\xc3\x83\xc2\xa8ge',1987
2086,BE,Present,b'Lessius Hogeschool Antwerpen',
2086,BE,Present,b'Lessius Hogeschool Antwerpen',
2088,BE,1996,b'ISIB - Haute Ecole Henri Spaak',1991
2088,BE,Present,b'Demot-Couvreur',
2089,FR,Present,b'ECPM Ecole europ\xc3\x83\xc2\xa9enne de chimie polym\xc3\x83\xc2\xa8res et mat\xc3\x83\xc2\xa9riaux de Strasbourg',
2089,FR,2000,b'ECPM Ecole europ\xc3\x83\xc2\xa9enne de chimie polym\xc3\x83\xc2\xa8res et mat\xc3\x83\xc2\xa9riaux de Strasbourg',1997
2089,FR,Present,b'ECPM Ecole europ\xc3\x83\xc2\xa9enne de chimie polym\xc3\x83\xc2\xa8res et mat\xc3\x83\xc2\xa9riaux de Strasbourg',
2089,FR,2000,b'ECPM Ecole europ\xc3\x83\xc2\xa9enne de chimie polym\xc3\x83\xc2\xa8res et mat\xc3\x83\xc2\xa9riaux de Strasbourg',1997
2090,BE,Present,b'University of Antwerp',
2090,BE,1978,b'Universiteit Antwerpen',1969
2092,BE,Present,b'Hogeschool Gent',
2092,BE,Present,b'Hogeschool Gent',
2094,BE,Present,b'Erasmushogeschool Brussel',
2094,BE,1996,b'Erasmushogeschool Brussel',1990
2095,IN,Present,b'Dr. Ambedkar Institute Of Technology',
2095,IN,2006,b'Dr. Ambedkar Institute Of Technology',2002
2095,IN,2000,"b'New Cambridge English School, Bangalore India'",1999
2096,BE,Present,b'University of Antwerp',
2096,BE,Present,b'Lessius Hogeschool Antwerpen',
2096,BE,2007,b'University of Antwerp',2005
2096,,2015,b'ISTQB Advanced Level Test Manager',2015
2097,BE,Present,b'Hogeschool -Universiteit Brussel',
2098,BE,2001,b'ULB',1996
2099,BE,Present,b'Katholieke Hogeschool Leuven',
2099,BE,Present,b'Groep T - Internationale Hogeschool Leuven',
2099,BE,Present,b'Katholieke Hogeschool Leuven',
2099,BE,Present,b'Groep T - Internationale Hogeschool Leuven',
2100,BE,Present,b'Hogeschool Gent',
2100,BE,2005,b'Hogeschool Gent',2002
2101,,2003,b'Stedelijke Humaniora',1990
2101,BE,2007,b'PCVO Maasland',2004
2102,BE,Present,b'Ichec Brussels Management School',
2102,BE,2010,"b""Haute Ecole 'Groupe ICHEC - ISC Saint-Louis - ISFSC', Bruxelles""",2008
2102,AU,2013,b'SAP Australia',2013
2102,AU,2013,b'Sydney Institute of ERP',2013
2107,SA,1987,"b'PCH School - Al-Khobar, KSA'",1985
2107,,1993,b'GCM via University of KHI',1991
2107,,Present,b'NT2 Ganshoren',
2108,NL,Present,b'Avans Hogeschool Tilburg',
2108,BE,Present,b'Arteveldehogeschool',
2108,NL,2005,b'Avans Hogeschool Tilburg',2003
2108,BE,2003,b'Artevelde Hogeschool Gent',2000
2109,BE,Present,b'Erasmushogeschool Brussel',
2109,BE,2004,b'Erasmushogeschool Brussel',2001
2110,BE,Present,b'KU Leuven',
2110,BE,1996,b'KU Leuven',1991
2111,GB,Present,b'Aylesbury Grammar School',
2111,US,Present,b'Beechwood Park',
2112,BE,Present,b'Hogeschool Gent',
2112,BE,1989,b'Hogeschool Gent',1986
2113,BE,Present,b'Hogeschool Gent',
2113,BE,2010,b'Hogeschool Gent',2007
2113,BE,2006,b'sint-alloysius college ninove',2000
2114,BE,Present,b'Ghent University',
2114,BE,1993,b'Ghent University',1986
2114,BE,1986,b'Atheneum Voskenslaan',1982
2115,BE,2002,b'Sint-Joris menen',2000
2115,BE,2000,b'Sint-Aloysiuscollege Menen',1996
2116,IN,Present,b'Uttar Pradesh Technical University',
2116,IN,2009,b'Uttar Pradesh Technical University',2005
2116,IN,2004,"b'Little Flower School, Gorakhpur'",2003
2116,IN,2009,b'Class of 2009\tBabu Banarasi Das National Institute of Technology',2005
2117,BE,Present,b'AP Hogeschool Antwerpen',
2117,BE,2005,b'AP Hogeschool Antwerpen',2002
2118,BE,Present,b'Hogeschool West-Vlaanderen - Vlaamse Autonome Hogeschool',
2118,BE,Present,b'Ghent University',
2118,BE,2007,b'Ghent University',2003
2118,NL,2003,b'Sint-Franciscus',1997
2119,BE,Present,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',
2119,BE,1988,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',1984
2120,FR,2003,"b'University Joseph Fourier, Grenoble (France)'",2002
2120,FR,1998,b'University Caen (France)',1997
2121,GB,Present,b'The University of Sheffield',
2121,US,Present,b'Oakland University',
2121,GB,2009,b'The University of Sheffield',2009
2121,US,2006,b'Oakland University',2005
2121,BE,2011,b'KULeuven',2006
2122,BE,Present,b'KU Leuven',
2122,BE,2007,b'KU Leuven',2002
2123,BE,Present,b'St Lodewijk',
2123,BE,Present,b'Stella Maris Merksem',
2124,BE,Present,b'Ichec Brussels Management School',
2124,NL,Present,b'Radboud University Nijmegen',
2124,BE,2011,b'Louvain School of Management',2010
2124,BE,2011,"b""Haute Ecole 'Groupe ICHEC - ISC Saint-Louis - ISFSC', Bruxelles""",2006
2124,NL,2008,b'Radboud Universiteit Nijmegen / University of Nijmegen',2008
2125,BE,Present,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',
2125,US,1999,b'Coll\xc3\x83\xc2\xa8ge Saint Stanislas',1993
2125,BE,2009,b'Bruxelles Formation & Cefora',2009
2125,BE,2005,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',1999
2126,BE,Present,b'Ichec Brussels Management School',
2126,BE,Present,b'Ghent University',
2126,BE,2014,b'Ichec Brussels Management School',2012
2126,BE,Present,b'Universiteit Gent',
2126,US,2017,b'ALTRAN',2016
2127,FR,Present,b'Universit\xc3\x83\xc2\xa9 Paris Descartes',
2127,FR,2000,b'Universit\xc3\x83\xc2\xa9 Ren\xc3\x83\xc2\xa9 Descartes (Paris V)',1990
2129,MX,1998,b'ISPAC',1996
2130,US,Present,b'Bachelor',
2131,BE,Present,b'University of Antwerp',
2131,BE,2007,b'Universiteit Antwerpen',2003
2132,,2006,b'\xc3\xa2\xc2\x80\xc2\x9cPolitehnica\xc3\xa2\xc2\x80\xc2\x9d University of Timisoara',2005
2132,,2005,b'Politehnica\xc3\xa2\xc2\x80\xc2\x9d University of Timisoara',2000
2132,,Present,"b'ISTQB \xc3\x82\xc2\xae Certified Tester, Foundation Level'",2012
2133,BE,Present,b'Karel de Grote-Hogeschool',
2133,BE,2000,b'Vrije Technische Scholen van Turnhout',1997
2133,BE,2004,"b""Karel de Grote' Hogeschool Antwerpen""",2000
2135,FR,Present,b'Universit\xc3\x83\xc2\xa9 Blaise Pascal (Clermont-II) - Clermont-Ferrand',
2135,FR,Present,b'SIGMA Clermont',
2135,FR,2005,b'Universit\xc3\x83\xc2\xa9 Blaise Pascal (Clermont-II) - Clermont-Ferrand',2005
2135,US,2013,b'BMGI',2012
2135,FR,2005,b'SIGMA Clermont',2002
