,cand_id,country,endMonth,endYear,name,startMonth,startYear
0,2211.0,BE,Present,Present,b'University of Li\xc3\x83\xc2\xa8ge',,
1,2211.0,BE,Present,1989,b'University of Li\xc3\x83\xc2\xa8ge',,1984.0
0,2212.0,BE,Present,1988,b'Erasmushogeschool Brussel',,1986.0
0,2213.0,,Present,Present,"b""Haute Ecole 'L\xc3\x83\xc2\xa9onard de Vinci'\xc3\xa2\xc2\x80\xc2\x8b, Bruxelles""",,
1,2213.0,BE,Present,Present,b'Groep T - Internationale Hogeschool Leuven',,
2,2213.0,RW,Present,1993,b'Ecole Belge de Kigali',,1989.0
3,2213.0,BE,Present,1997,"b""Haute Ecole 'L\xc3\x83\xc2\xa9onard de Vinci', Bruxelles""",,1995.0
4,2213.0,BE,Present,2001,b'Groep T - Internationale Hogeschool Leuven',,1997.0
0,2215.0,BE,Present,Present,b'Hogeschool Gent',,
1,2215.0,BE,Present,Present,b'Vlerick Business School',,
2,2215.0,BE,Present,Present,b'Solvay Brussels School',,
3,2215.0,BE,Present,2000,b'Hogeschool Gent',,1997.0
4,2215.0,BE,Present,2016,b'Vlerick Business School',,2015.0
5,2215.0,BE,Present,2014,b'Solvay Brussels School',,2013.0
0,2216.0,BE,Present,Present,b'KU Leuven',,
1,2216.0,GB,Present,Present,b'University of East Anglia',,
2,2216.0,GB,Present,Present,b'Imperial College London',,
3,2216.0,GB,Present,2000,b'University of East Anglia',,1997.0
4,2216.0,BE,Present,2009,b'Katholieke Universiteit Leuven',,2008.0
5,2216.0,GB,Present,2001,b'Imperial College London',,2000.0
0,2217.0,RU,Present,Present,b'Ural State Technical University',,
1,2217.0,RU,Present,2005,b'Business School of Ural Federal University',,2003.0
2,2217.0,RU,Present,2005,b'Ural Federal University',,2000.0
0,2219.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 de Namur',,
1,2219.0,BE,Present,2007,b'Universit\xc3\x83\xc2\xa9 de Namur',,2005.0
2,2219.0,BE,Present,2004,b'Universit\xc3\x83\xc2\xa9 de Namur',,2002.0
3,2219.0,FR,Present,2002,b'Coll\xc3\x83\xc2\xa8ge Saint-Fran\xc3\x83\xc2\xa7ois-Xavier',,1996.0
0,2220.0,US,Present,Present,b'Arizona State University - W. P. Carey School of Business',,
1,2220.0,FR,Present,Present,b'Toulouse Business School',,
2,2220.0,US,Present,2002,"b'Arizona State University, W. P. Carey School of Business'",,2001.0
3,2220.0,FR,Present,2000,b'Toulouse Business School',,1998.0
0,2221.0,FR,Present,2003,b'Professional school of photography (Lyon - France)',,2002.0
1,2221.0,FR,Present,2000,"b'ESIDEC, Business school (Metz - France)'",,1997.0
2,2221.0,,Present,2007,b'Supply Chain Management (Chalon/Sa\xc3\x83\xc2\xb4ne - France)',,2006.0
0,2222.0,FR,Present,Present,b'Paris-Sud University (Paris XI)',,
1,2222.0,NL,Present,Present,b'Delft University of Technology',,
2,2222.0,NL,Present,2008,b'Delft University of Technology',,2006.0
3,2222.0,PK,Present,2006,"b'GIK Institute of Engineering Sciences and Technology, Pakistan'",,2002.0
4,2222.0,FR,Present,Present,b'Paris-Sud University (Paris XI)',,
0,2223.0,CZ,Present,Present,b'Charles University in Prague',,
1,2223.0,AT,Present,Present,b'WU (Vienna University of Economics and Business)',,
2,2223.0,CZ,Present,Present,"b'University of Economics, Prague'",,
3,2223.0,CZ,Present,2007,"b'University of Economics, Prague'",,1998.0
4,2223.0,CZ,Present,2005,b'Charles University in Prague',,1998.0
5,2223.0,AT,Present,2004,b'WU (Vienna University of Economics and Business)',,2003.0
0,2224.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2224.0,BE,Present,2004,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1999.0
2,2224.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
0,2225.0,BE,Present,Present,b'University of Antwerp',,
1,2225.0,BE,Present,1988,b'University of Antwerp',,1983.0
2,2225.0,BE,Present,1983,b'Xaveriuscollege',,1973.0
0,2226.0,BE,Present,Present,b'KTA Vilvoorde',,
0,2227.0,BE,Present,Present,b'KU Leuven',,
1,2227.0,BE,Present,2009,b'Katholieke Universiteit Leuven',,2006.0
2,2227.0,,Present,2011,b'Katholieke Universiteit Leuven',,2010.0
3,2227.0,,Present,2010,b'Katholieke Universiteit Leuven',,2009.0
0,2228.0,BE,Present,Present,b'KU Leuven',,
1,2228.0,BE,Present,Present,b'Sint-Amandscollege Kortrijk',,
2,2228.0,,Present,1998,b'\xc3\x83\xc2\x89cole Nationale Sup\xc3\x83\xc2\xa9rieure de T\xc3\x83\xc2\xa9l\xc3\x83\xc2\xa9communications (ENST)',,1997.0
3,2228.0,BE,Present,1997,b'Katholieke Universiteit Leuven',,1992.0
0,2229.0,BE,Present,Present,b'Haute Ecole de Bruxelles',,
1,2229.0,,Present,1995,b'KPHO Tienen',,1994.0
2,2229.0,,Present,1999,b'Haute Ecole de Bruxelles',,1996.0
3,2229.0,,Present,2003,b'syntra Leuven',,2001.0
0,2230.0,BE,Present,Present,b'Katholieke Hogeschool Leuven',,
1,2230.0,BE,Present,2005,b'Katholieke Hogeschool Leuven',,2002.0
2,2230.0,BE,Present,2000,b'Sint-Albertuscollege Haasrode',,1996.0
3,2230.0,BE,Present,2002,b'Koninklijk Atheneum 2 Ring Leuven',,2000.0
0,2231.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',,
1,2231.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
2,2231.0,BE,Present,1997,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1993.0
3,2231.0,,Present,2017,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',,2016.0
4,2231.0,BE,Present,1998,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1997.0
0,2232.0,BE,Present,Present,b'Haute Ecole de la Communaut\xc3\x83\xc2\xa9 fran\xc3\x83\xc2\xa7aise du Hainaut',,
1,2232.0,BE,Present,Present,b'Haute Ecole de la Communaut\xc3\x83\xc2\xa9 fran\xc3\x83\xc2\xa7aise du Hainaut',,
2,2232.0,,Present,2015,b'B2B Learning',,2015.0
3,2232.0,BE,Present,2000,b'Haute Ecole de la Communaut\xc3\x83\xc2\xa9 fran\xc3\x83\xc2\xa7aise du Hainaut',,1996.0
0,2233.0,,Present,2003,b'University of New York',,2003.0
0,2235.0,,Present,Present,b'Hogeschool West-Vlaanderen - Vlaamse Autonome Hogeschool',,
1,2235.0,,Present,Present,b'Hogeschool Gent',,
2,2235.0,,Present,2004,b'Hogeschool Gent',,2001.0
0,2236.0,,Present,Present,b'Indira Gandhi National Open University',,
1,2236.0,,Present,2005,b'Indira Gandhi National Open University',,2000.0
0,2237.0,,Present,Present,b'University of Li\xc3\x83\xc2\xa8ge',,
1,2237.0,,Present,1996,b'Universit\xc3\x83\xc2\xa9 de Li\xc3\x83\xc2\xa8ge',,1991.0
2,2237.0,,Present,2014,b'PMI\xc3\x82\xc2\xae Project Management Institute',,2014.0
3,2237.0,,Present,1998,b'Universit\xc3\x83\xc2\xa9 de Li\xc3\x83\xc2\xa8ge',,1996.0
0,2238.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 de Valenciennes et du Hainaut-Cambr\xc3\x83\xc2\xa9sis',,
1,2238.0,,Present,Present,b'University of Lille 1 Sciences and Technology',,
2,2238.0,,Present,2002,b'Universit\xc3\x83\xc2\xa9 de Valenciennes et du Hainaut-Cambr\xc3\x83\xc2\xa9sis',,1999.0
3,2238.0,,Present,2004,b'University of Lille 1 Sciences and Technology',,2003.0
0,2239.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 Claude Bernard Lyon 1',,
1,2239.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 Claude Bernard (Lyon I)',,
2,2239.0,,Present,Present,b'Lyc\xc3\x83\xc2\xa9e Saint Marc',,
0,2240.0,,Present,2002,b'\xc3\xa2\xc2\x80\xc2\x9cAlexandru Ioan Cuza\xc3\xa2\xc2\x80\xc2\x9d Theoretical High School',,1998.0
1,2240.0,,Present,2006,"b'""Al. I Cuza"" Public University of Iasi, Romania'",,2002.0
0,2241.0,,Present,Present,b'Katholieke Hogeschool Limburg',,
0,2242.0,,Present,1989,b'European Commission',,1987.0
1,2242.0,,Present,Present,b'ITIS E. Molinari - Milan - Italy',,
0,2244.0,,Present,Present,"b'Birkbeck School of Business, Economics and Informatics'",,
1,2244.0,,Present,1990,b'Sint Martinus school',,1986.0
2,2244.0,,Present,1994,b'Miniemeninstituut Leuven',,1990.0
3,2244.0,,Present,Present,"b'Birkbeck School of Business, Economics and Informatics'",,
0,2245.0,,Present,2006,b'Babes-Bolyai University',,2002.0
1,2245.0,,Present,2007,b'Babes-Bolyai University',,2006.0
0,2246.0,,Present,Present,b'KU Leuven',,
1,2246.0,,Present,1976,b'Heilig Hart Heverlee',,1970.0
2,2246.0,,Present,1980,b'Katholieke Universiteit Leuven',,1976.0
0,2247.0,,Present,Present,b'Punjab Technical University',,
1,2247.0,,Present,2002,b'Sacred Heart Senior Secondary School',,1992.0
2,2247.0,,Present,2006,b'Punjab Technical University',,2002.0
0,2248.0,,Present,Present,b'KU Leuven',,
1,2248.0,,Present,Present,b'Universidad del Pa\xc3\x83\xc2\xads Vasco/Euskal Herriko Unibertsitatea',,
2,2248.0,,Present,2005,b'Universidad del Pa\xc3\x83\xc2\xads Vasco/Euskal Herriko Unibertsitatea',,2004.0
3,2248.0,,Present,2001,b'Ecole Saint Pierre et Paul',,1999.0
4,2248.0,,Present,2006,b'University of Leuven',,2003.0
0,2249.0,,Present,Present,"b""Haute Ecole 'L\xc3\x83\xc2\xa9onard de Vinci'\xc3\xa2\xc2\x80\xc2\x8b, Bruxelles""",,
1,2249.0,,Present,Present,b'Accenture Schools',,
0,2250.0,,Present,1988,b'Industri\xc3\x83\xc2\xable Hogeschool Antwerpen (IHAM)',,1984.0
0,2251.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2251.0,,Present,1998,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1992.0
2,2251.0,,Present,1998,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1992.0
0,2252.0,,Present,2009,b'Penta Management',,2009.0
1,2252.0,,Present,2012,b'ScumAlliance',,2012.0
2,2252.0,,Present,2009,b'Baxter Management Essentials',,2008.0
0,2253.0,,Present,Present,b'UMONS',,
1,2253.0,,Present,1997,b'UMONS',,1992.0
0,2254.0,,Present,2011,b'Pfizer Pharmaceuticals',,2011.0
1,2254.0,,Present,2013,b'Self Learning & Experience',,2004.0
2,2254.0,,Present,2012,b'Moresteam University',,2011.0
0,2255.0,,Present,Present,b'Anna University',,
1,2255.0,,Present,2004,b'Sourashtra Higher Secondary School',,2002.0
2,2255.0,,Present,2007,"b'THIAGARAJAR COLLEGE, MADURAI\tMADURAI KAMARAJAR UNIVERSITY'",,2004.0
3,2255.0,,Present,2010,b'Anna University',,2008.0
0,2256.0,,Present,Present,b'UHasselt',,
1,2256.0,,Present,2016,b'Berlitz',,2016.0
2,2256.0,,Present,2010,b'Berlitz',,2010.0
3,2256.0,,Present,2009,b'Universiteit Hasselt',,2004.0
0,2257.0,,Present,2005,b'University of Science and Technology in Krakow',,2000.0
0,2259.0,,Present,2009,b'Academy of Economic Studies Bucharest',,2005.0
1,2259.0,,Present,2005,b'National College Vlaicu Voda',,2001.0
0,2260.0,,Present,2008,b'Project management in software development',,2008.0
1,2260.0,,Present,2017,b'Change Booster (Change Management Method & Toolbox)',,2017.0
2,2260.0,,Present,2011,"b'ISTQB\xc3\x82\xc2\xaeCertified Tester, Advanced Level, Test Manager'",,2011.0
0,2262.0,,Present,Present,b'KU Leuven',,
1,2262.0,,Present,2006,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,2001.0
0,2263.0,,Present,Present,b'Solvay Brussels School',,
1,2263.0,,Present,2006,b'BruDISC - Solvay Business School & Applied Sciences Faculty',,2005.0
2,2263.0,,Present,2003,b'Solvay Brussels School',,1998.0
0,2264.0,,Present,2011,b'CEFORA',,2011.0
1,2264.0,,Present,2004,b'C.E.N.A.M.',,2001.0
2,2264.0,,Present,2016,b'CEFORA',,2016.0
0,2266.0,,Present,Present,b'IBS Hyderabad',,
1,2266.0,,Present,2008,b'College of Engineering Roorkee',,2004.0
2,2266.0,,Present,2011,b'IBS Hyderabad',,2009.0
0,2271.0,,Present,Present,b'Rajasthan Vidyapeeth',,
1,2271.0,,Present,Present,b'Rajasthan Vidyapeeth',,
0,2272.0,,Present,Present,b'Groep T - Internationale Hogeschool Leuven',,
1,2272.0,,Present,Present,b'UHasselt',,
2,2272.0,,Present,1989,b'Groep T - Internationale Hogeschool Leuven',,1985.0
0,2273.0,,Present,Present,b'UHasselt',,
0,2274.0,,Present,Present,b'Hogeschool Antwerpen',,
1,2274.0,,Present,2002,b'Hogeschool Antwerpen',,1998.0
0,2275.0,,Present,Present,"b'New Bulgarian University, Sofia'",,
1,2275.0,,Present,Present,"b'High School for Fine Arts, Sofia'",,
0,2276.0,,Present,Present,b'Universidad de Zaragoza',,
1,2276.0,,Present,Present,b'Europese Hogeschool Brussel',,
2,2276.0,,Present,2006,b'Universidad de Zaragoza',,2005.0
0,2277.0,,Present,2016,b'Mobius Executive Leadership',,2016.0
1,2277.0,,Present,2014,b'The Training and Coaching Square',,2013.0
2,2277.0,,Present,2016,b'The Training and Coaching Square',,2015.0
0,2278.0,,Present,Present,b'INSEAD',,
1,2278.0,,Present,Present,b'Vrije Universiteit Brussel',,
2,2278.0,,Present,1995,b'Koninklijke Vlaamse Ingenieursvereniging',,1994.0
3,2278.0,,Present,2013,b'INSEAD',,2013.0
4,2278.0,,Present,1997,b'Vrije Universiteit Brussel',,1995.0
0,2279.0,,Present,Present,b'emlyon business school',,
1,2279.0,,Present,2008,b'Polytechnicum Bourgogne Franche-Comt\xc3\x83\xc2\xa9',,2005.0
2,2279.0,,Present,2009,b'Ecole de Management de Lyon',,2008.0
0,2280.0,,Present,1992,b'APICS - American Production and Inventory Control Society',,1991.0
1,2280.0,,Present,2004,b'PMMS Consulting Group',,2004.0
2,2280.0,,Present,1995,b'APICS - American Production and Inventory Control Society',,1995.0
0,2281.0,,Present,Present,b'UHasselt',,
1,2281.0,,Present,1985,b'Universiteit Hasselt',,1981.0
2,2281.0,,Present,1981,b'Amandinacollege Herk-de-Stad',,1975.0
0,2282.0,,Present,Present,b'KU Leuven',,
1,2282.0,,Present,Present,b'Hogeschool Antwerpen',,
2,2282.0,,Present,2002,b'Hogeschool Antwerpen',,1998.0
3,2282.0,,Present,2003,b'KU Leuven',,2002.0
4,2282.0,,Present,2004,b'KU Leuven',,2003.0
0,2290.0,,Present,2005,b'International Business and Management School',,2001.0
0,2291.0,,Present,1998,b'Cranfield University - School of Management',,1997.0
1,2291.0,,Present,1993,b'Universite Catholique de Louvain - IAG',,1988.0
0,2292.0,,Present,Present,b'KU Leuven',,
1,2292.0,,Present,1989,b'Katholieke Universiteit Leuven',,1983.0
0,2293.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',,
1,2293.0,,Present,Present,b'Ichec Brussels Management School',,
2,2293.0,,Present,1997,b'Ichec Brussels Management School',,1996.0
3,2293.0,,Present,1986,b'Athenee Royal Nivelles',,1982.0
4,2293.0,,Present,1989,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',,1986.0
0,2294.0,,Present,Present,b'Hogeschool Gent',,
1,2294.0,,Present,2005,b'Hogeschool Gent',,2002.0
0,2295.0,,Present,Present,b'Karel de Grote-Hogeschool',,
1,2295.0,,Present,1996,"b""'Karel de Grote' Hogeschool Antwerpen""",,1993.0
2,2295.0,,Present,Present,"b'Sancta Maria, Deurne'",,
0,2296.0,,Present,2004,b'Sint-Gabri\xc3\x83\xc2\xablinstituut',,1998.0
0,2297.0,,Present,Present,"b""Facult\xc3\x83\xc2\xa9s universitaires 'Notre-Dame de la Paix'\xc3\xa2\xc2\x80\xc2\x8b""",,
1,2297.0,,Present,2014,b'APICS CPIM certified',,2012.0
0,2298.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2298.0,,Present,Present,"b""Facult\xc3\x83\xc2\xa9s universitaires 'Notre-Dame de la Paix'\xc3\xa2\xc2\x80\xc2\x8b""",,
2,2298.0,,Present,1999,"b""Facult\xc3\x83\xc2\xa9s universitaires 'Notre-Dame de la Paix'""",,1996.0
3,2298.0,,Present,1994,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1992.0
0,2299.0,,Present,1985,"b""Institut de l'Assomption""",,1979.0
1,2299.0,,Present,1989,b'Institut Saint-Luc Bruxelles',,1985.0
0,2300.0,,Present,Present,b'HELHa \xc3\xa2\xc2\x80\xc2\x94 Haute \xc3\x83\xc2\x89cole Louvain en Hainaut',,
1,2300.0,,Present,2000,b'ISICHT MONS',,1995.0
2,2300.0,,Present,2000,b'Haute Ecole Roi Baudouin',,1995.0
0,2301.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2301.0,,Present,Present,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',,
2,2301.0,,Present,2011,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,2006.0
3,2301.0,,Present,2009,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',,2006.0
4,2301.0,,Present,Present,b'.',,
0,2302.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2302.0,,Present,2002,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1997.0
2,2302.0,,Present,1997,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1992.0
0,2304.0,,Present,Present,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',,
1,2304.0,,Present,1991,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',,1986.0
2,2304.0,,Present,1984,"b'Aumoniers du Travail, Charleroi'",,1982.0
0,2305.0,,Present,Present,b'Institut Notre Dame de Lorveval',,
1,2305.0,,Present,Present,b'ICET',,
2,2305.0,,Present,Present,b'Polytechnic Mons',,
0,2306.0,,Present,Present,b'\xc3\x83\xc2\x89cole des Mines de Saint-\xc3\x83\xc2\x89tienne',,
1,2306.0,,Present,2005,b'Ecole nationale sup\xc3\x83\xc2\xa9rieure des Mines de Saint-Etienne',,2002.0
2,2306.0,,Present,2002,"b'Lyc\xc3\x83\xc2\xa9e du Parc, Lyon'",,2000.0
3,2306.0,,Present,2000,"b'Lyc\xc3\x83\xc2\xa9e C.N. Ledoux, Besan\xc3\x83\xc2\xa7on'",,1997.0
0,2309.0,,Present,1995,b'Provinciale Handelsschool Hasselt',,1987.0
0,2311.0,,Present,2011,b'SAP belgium',,2011.0
1,2311.0,,Present,2005,b'SAP Belgium',,2005.0
2,2311.0,,Present,2006,b'SAP France',,2006.0
0,2312.0,,Present,Present,b'Hogeschool PXL',,
1,2312.0,,Present,2013,b'Provinciale Hogeschool Limburg',,2012.0
2,2312.0,,Present,2012,b'Provinciale Hogeschool Limburg',,2009.0
0,2315.0,,Present,2005,b'IESN',,2002.0
1,2315.0,,Present,2002,b'Institut Saint-Joseph Ciney',,1996.0
0,2316.0,,Present,2010,"b'University of Li\xc3\x83\xc2\xa8ge (HEC-Ulg, Belgium)'",,2004.0
1,2316.0,,Present,2008,b'University of Murcia (Spain)',,2007.0
0,2317.0,,Present,2014,b'SAP Belgium SA NV',,2014.0
1,2317.0,,Present,2012,b'SAP Belgium SA NV',,2012.0
2,2317.0,,Present,2015,b'SOA People',,2015.0
0,2318.0,,Present,Present,b'University of Antwerp',,
1,2318.0,,Present,1993,b'University of Antwerp',,1989.0
2,2318.0,,Present,2011,b'H. Pius X Instituut',,1983.0
0,2319.0,,Present,Present,b'Universidade Nova de Lisboa',,
1,2319.0,,Present,Present,b'Solvay Brussels School',,
2,2319.0,,Present,2006,b'Lyc\xc3\x83\xc2\xa9e \xc3\x83\xc2\x89mile Jacqmain',,2000.0
3,2319.0,,Present,2010,b'Universidade Nova de Lisboa',,2009.0
4,2319.0,,Present,2011,b'Solvay Brussels School',,2006.0
0,2320.0,,Present,2012,b'Informatica PowerCenter 8/9 Level I Developer',,2012.0
1,2320.0,,Present,2010,b'SAP BI BW',,2010.0
2,2320.0,,Present,2009,b'SAP FI CO',,2009.0
0,2321.0,,Present,Present,b'UMONS',,
1,2321.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 de Mons-Hainaut',,
0,2322.0,,Present,Present,b'Samara State University',,
1,2322.0,,Present,2002,b'Samara State University',,1997.0
0,2323.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2323.0,,Present,2012,b'Louvain School of Management',,2009.0
2,2323.0,,Present,2009,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,2005.0
0,2324.0,,Present,Present,b'Ichec Brussels Management School',,
1,2324.0,,Present,Present,b'ICHEC Business School',,
2,2324.0,,Present,Present,b'2006',,
0,2325.0,,Present,1991,b'EHSAL',,1986.0
0,2326.0,,Present,Present,b'Hogeschool Gent',,
1,2326.0,,Present,2006,b'Hogeschool Gent',,2002.0
0,2328.0,,Present,Present,"b""Haute Ecole 'L\xc3\x83\xc2\xa9onard de Vinci'\xc3\xa2\xc2\x80\xc2\x8b, Bruxelles""",,
1,2328.0,,Present,2003,b'Ath\xc3\x83\xc2\xa9n\xc3\x83\xc2\xa9e Royal de Waterloo',,
2,2328.0,,Present,2010,"b""Haute Ecole 'L\xc3\x83\xc2\xa9onard de Vinci', Bruxelles""",,
0,2331.0,,Present,Present,b'Ichec Brussels Management School',,
1,2331.0,,Present,Present,b'University of Strathclyde',,
2,2331.0,,Present,1990,b'University of Strathclyde',,1989.0
3,2331.0,,Present,1985,b'Ichec Brussels Management School',,1980.0
4,2331.0,,Present,1996,b'SAP Academy Boston & Belgium',,1996.0
0,2332.0,,Present,Present,b'SISO Jan De Voslei',,
1,2332.0,,Present,Present,b'RUCA',,1985.0
2,2332.0,,Present,2014,b'Zengar',,2013.0
0,2333.0,,Present,2011,b'APICS (CIMCIL)',,2010.0
1,2333.0,,Present,2010,b'APICS (CIMCIL)',,2010.0
2,2333.0,,Present,2012,b'SAP',,2012.0
0,2335.0,,Present,1994,b'ISEC',,1992.0
0,2336.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2336.0,,Present,2010,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,2005.0
2,2336.0,,Present,Present,b'SOA-People SAP Academy',,
0,2337.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2337.0,,Present,2011,b'Economics School of Louvain',,2009.0
2,2337.0,,Present,2009,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,2006.0
3,2337.0,,Present,2012,b'Louvain School of Management',,2011.0
0,2338.0,,Present,2007,b'Ecole Mohammadia des ing\xc3\x83\xc2\xa9nieur',,2004.0
0,2339.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2339.0,,Present,Present,b'Solvay Brussels School',,
2,2339.0,,Present,2012,b'APICS CSCP',,2012.0
3,2339.0,,Present,2005,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,2002.0
4,2339.0,,Present,2010,b'Solvay Business School',,2008.0
0,2340.0,,Present,Present,b'Europese Hogeschool Brussel',,
1,2340.0,,Present,Present,b'Vlerick Business School',,
2,2340.0,,Present,Present,b'Vlerick Business School',,
0,2345.0,,Present,Present,b'Ghent University',,
1,2345.0,,Present,Present,b'Sint-Jozefinstituut',,
2,2345.0,,Present,2011,b'Universiteit Gent',,2009.0
3,2345.0,,Present,2007,b'Universiteit Gent',,2002.0
0,2346.0,,Present,1995,b'KAHO - Gent Belgium',,1992.0
0,2348.0,,Present,Present,b'Vrije Middelbare School Roeselare',,
1,2348.0,,Present,2006,b'Katholieke Hogeschool Kortrijk',,2003.0
0,2349.0,,Present,Present,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',,
1,2349.0,,Present,2011,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',,2004.0
0,2350.0,,Present,2009,b'SAP Belgium',,2009.0
1,2350.0,,Present,2009,b'SAP Belgium',,2009.0
2,2350.0,,Present,2014,b'SAP Belgium',,2014.0
0,2351.0,,Present,Present,b'Katholieke Hogeschool Mechelen',,
1,2351.0,,Present,2003,b'Onze-Lieve-Vrouw-Presentatie Bornem',,1997.0
2,2351.0,,Present,2006,b'Katholieke Hogeschool Mechelen',,2003.0
3,2351.0,,Present,2008,b'Lessius',,2006.0
0,2352.0,,Present,Present,b'Ecole Pratique Hautes Etudes Commerciales (EPHEC)',,
0,2353.0,,Present,1999,b'ISC',,1996.0
0,2354.0,,Present,Present,b'University of Li\xc3\x83\xc2\xa8ge',,
0,2355.0,,Present,Present,"b""Haute Ecole 'L\xc3\x83\xc2\xa9onard de Vinci'\xc3\xa2\xc2\x80\xc2\x8b, Bruxelles""",,
1,2355.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
2,2355.0,,Present,2000,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1997.0
3,2355.0,,Present,1997,b'Bendediktinergymnasium Internat Ettal',,1996.0
0,2356.0,,Present,Present,b'Haute Ecole de Bruxelles',,
1,2356.0,,Present,Present,b'UMONS',,
2,2356.0,,Present,2003,b'Universit\xc3\x83\xc2\xa9 de Mons-Hainaut',,2001.0
0,2357.0,,Present,Present,"b""Haute Ecole 'L\xc3\x83\xc2\xa9onard de Vinci'\xc3\xa2\xc2\x80\xc2\x8b, Bruxelles""",,
1,2357.0,,Present,Present,b'Ichec Brussels Management School',,
2,2357.0,,Present,2007,"b""Haute Ecole 'L\xc3\x83\xc2\xa9onard de Vinci', Bruxelles""",,2003.0
0,2359.0,,Present,Present,b'KU Leuven',,
1,2359.0,,Present,1993,b'Katholieke Universiteit Leuven',,1989.0
0,2360.0,,Present,2000,b'Institut Notre Dame des Champs',,1994.0
1,2360.0,,Present,Present,b'Agilbee',,
2,2360.0,,Present,2004,b'ESI - Haute Ecole de Bruxelles',,2001.0
0,2361.0,,Present,Present,b'Erasmushogeschool Brussel',,
1,2361.0,,Present,1996,b'Erasmushogeschool Brussel',,1993.0
0,2362.0,,Present,Present,b'Haute Ecole de la Province de Liege',,
1,2362.0,,Present,2010,b'Technofutur',,2010.0
2,2362.0,,Present,2005,"b""Haute Ecole de la Province de Li\xc3\x83\xc2\xa8ge 'Rennequin Sualem'""",,2002.0
3,2362.0,,Present,2001,b'Ath\xc3\x83\xc2\xa9n\xc3\x83\xc2\xa9e Royal Waremme',,1995.0
0,2363.0,,Present,1996,b'USG',,1990.0
1,2363.0,,Present,1998,b'Hogeschool van Utrecht',,1996.0
2,2363.0,,Present,2015,b'Firebrand',,2015.0
0,2364.0,,Present,Present,b'University of Antwerp',,
1,2364.0,,Present,1989,b'Universiteit Antwerpen',,1978.0
2,2364.0,,Present,Present,b'OLVE',,
3,2364.0,,Present,1996,"b'Universit\xc3\x83\xc2\xa9 de Lille II, France'",,1995.0
0,2365.0,,Present,Present,b'AP Hogeschool Antwerpen',,
1,2365.0,,Present,Present,b'SYNTRA Limburg',,
2,2365.0,,Present,Present,b'Europese Hogeschool Brussel',,
3,2365.0,,Present,2004,b'AP Hogeschool Antwerpen',,1990.0
4,2365.0,,Present,2016,b'SYNTRA Limburg',,2015.0
0,2366.0,,Present,Present,b'Ghent university',,
1,2366.0,,Present,Present,b'sgs course',,
